BLOCK_ID,TOTAL_KWH,TOTAL_THERMS,TOTAL_SQFT,TOTAL_SQFT,KWH_PER_SQFT,THERMS_PER_SQFT,KWH_PER_SQMETER,THERMS_PER_SQMETER
170318415001015,60546,14180,20061,20061,3.018094811,0.706844125,32.48651616,7.60841012
170318415001016,27996,7220,28087,8632,0.996760067,0.836422614,10.72904069,9.003181959
170318415001017,150684,15934,18689,22460,8.062710685,0.709439003,86.7863329,7.636341159
170318415001018,114573,25227,28878,28878,3.967483898,0.873571577,42.70565964,9.403050246
170318415001019,14907,1570,2451,2451,6.082007344,0.640554876,65.46621039,6.894878266
170318415001020,61872,13087,20784,20784,2.976905312,0.629667052,32.04315589,6.777682654
170318415001021,52021,5263,5941,5941,8.756269988,0.885877798,94.25174632,9.535513367
170318415002001,9954,2914,6668,6668,1.49280144,0.437012597,16.06838789,4.703966476
170318415002002,13422,7124,7125,7125,1.883789474,0.999859649,20.27694987,10.76240433
170318415002003,23912,6469,13080,10156,1.828134557,0.636963371,19.67788507,6.856219621
170318415002005,48006,10214,17046,14016,2.81626188,0.728738584,30.31400363,7.844080218
170318415002006,77311,14490,15686,15686,4.928662502,0.923753666,53.05170448,9.943205986
170318415002007,40992,6941,10309,8065,3.976331361,0.860632362,42.80089298,9.263773635
170318415002008,63482,8880,12416,8064,5.112918814,1.101190476,55.03502378,11.85312074
170318415002009,68718,3510,6092,2532,11.2800394,1.386255924,121.4173858,14.92154101
170318415002010,20295,3827,2100,2100,9.664285714,1.822380952,104.0255505,19.61595376
170318415002011,79083,13461,9804,16124,8.066401469,0.834842471,86.82606018,8.986173437
170318415002012,76308,24458,38007,33076,2.007735417,0.739448543,21.61109348,7.959361299
170318415002013,70091,14116,20002,15043,3.50419958,0.938376654,37.7189066,10.10060659
170318415002014,185126,43118,41962,37264,4.411753491,1.15709532,47.48773981,12.45487573
170318415002015,139975,22517,31526,36261,4.439986043,0.620970188,47.7916326,6.684070357
170318415002016,78275,15309,18820,16592,4.159139214,0.922673578,44.76862118,9.93158001
170318415002017,181793,33872,34711,26359,5.237331105,1.285025987,56.37418711,13.83191057
170318415002018,169544,32776,24077,24077,7.041741081,1.361299165,75.79670281,14.65290857
170318415002019,176324,37313,43290,39432,4.073088473,0.946261919,43.84237832,10.18548292
170318415002020,344517,27945,32978,37369,10.44687367,0.747812358,112.4492608,8.049388694
170318415002021,40167,7939,12324,9912,3.259250243,0.800948345,35.08229275,8.621339951
170318415002022,65404,14533,19346,19346,3.380750543,0.751214721,36.39011165,8.086011446
170318415002023,55275,19524,17723,20717,3.118828641,0.942414442,33.57080655,10.144069
170318415002024,29494,11791,8943,8979,3.297998435,1.313175187,35.49937499,14.13490616
170318415002025,11095,2246,5733,5733,1.935286935,0.391766963,20.83126417,4.216946312
170318415002030,21699,2406,1200,1200,18.0825,2.005,194.6384939,21.58164968
170318415002033,73815,13049,8657,8657,8.526625852,1.507335105,91.77987634,16.22482702
170318415002036,3233,,4045,,0.799258344,,8.603148915,
170318416001009,,38233,,44000,,0.868931818,,9.353108276
170318416001010,86980,19266,23652,23875,3.677490276,0.80695288,39.58419293,8.685972246
170318416001011,78251,28366,25245,28823,3.0996633,0.984144607,33.36451244,10.59324895
170318416001012,26885,3202,2915,2915,9.222984563,1.098456261,99.27542235,11.82368988
170318416001013,200532,30641,29710,28142,6.749646584,1.088799659,72.65262245,11.71974704
170318416001014,69293,14451,19416,19416,3.568860733,0.744283066,38.41491376,8.011399691
170318416001015,83525,20102,17945,17107,4.654499861,1.175074531,50.10064111,12.64840243
170318416001016,96533,25632,33611,28484,2.872065693,0.899873613,30.91467114,9.68616313
170318416001017,121473,27094,41512,37677,2.926214107,0.719112456,31.49752007,7.740465387
170318416001018,126947,28052,30455,30202,4.168346741,0.928812661,44.86773023,9.997660586
170318416001019,23050,11317,7896,10704,2.919199595,1.057268311,31.42201646,11.38034628
170318416001020,41612,13039,14880,14880,2.796505376,0.876276882,30.10134631,9.432169916
170318416001021,6215,1960,1964,1964,3.164460285,0.99796334,34.06198169,10.74199262
170318416001023,114577,33382,41294,41294,2.7746646,0.808398315,29.86625405,8.701530785
170318416001024,78404,19156,17384,15122,4.510124252,1.266763656,48.54659432,13.63533638
170318416001025,181243,27088,21856,23694,8.292596999,1.143243015,89.26080965,12.3057707
170318417001000,83485,15702,19916,17399,4.191855794,0.902465659,45.12077968,9.71406369
170318417001001,184975,42929,52667,49043,3.512161315,0.875333891,37.80460605,9.422019641
170318417001002,46053,20173,21706,20533,2.121671427,0.982467248,22.83749101,10.575194
170318417001003,11245,2121,3186,3186,3.52950408,0.665725047,37.99128209,7.165807854
170318417001004,14656,2555,672,672,21.80952381,3.802083333,234.7558616,40.92530202
170318417001005,1666826,266902,409262,410398,4.072760237,0.650349173,43.83884521,7.000303254
170318417001006,8237,1923,2508,2508,3.284290271,0.766746411,35.35182148,8.253193239
170318417001007,168243,42181,60761,63295,2.768930729,0.666419148,29.80453515,7.173279102
170318417001008,428989,45583,24952,24952,17.19256973,1.826827509,185.0593601,19.66381612
170318417001009,159036,19599,12600,12600,12.62190476,1.55547619,135.8611106,16.74301358
170318417001010,288614,36602,45944,61944,6.281864879,0.590888544,67.61745992,6.360274098
170318417001012,307508,23605,529400,529400,0.580861352,0.044588213,6.252342255,0.479943738
170318417001014,5784,7860,5901,5901,0.980172852,1.331977631,10.55049732,14.33729407
170318417001015,179907,32793,25391,22320,7.085463353,1.46922043,76.26732563,15.8145639
170318417001016,2753,175,5901,5901,0.466531096,0.029655991,5.021701091,0.319214563
170318417001017,125684,18477,17690,14831,7.104804975,1.245836424,76.4755172,13.41007743
170318417001018,137716,25240,20640,19881,6.672286822,1.269553845,71.81992855,13.66536974
170318417001020,115473,30622,18986,22069,6.082007795,1.387557207,65.46621525,14.9355479
170318417001021,188592,30535,26870,26870,7.018682546,1.136397469,75.54850269,12.23208582
170318417001022,56448,,11200,,5.04,,54.25013186,
170318417001024,72764,6481,22101,22101,3.292339713,0.29324465,35.43846499,3.156460497
170318417001025,58178,14767,17045,17045,3.413200352,0.866353769,36.73939864,9.325358378
170318418001000,85812,9828,16436,13472,5.22097834,0.729513064,56.19816734,7.852416651
170318418001001,161503,21453,19076,20233,8.466292724,1.060297534,91.13045568,11.41295258
170318418001002,110829,17234,19052,21108,5.817184548,0.81646769,62.61568031,8.788388857
170318418001003,79115,10814,13221,10075,5.984040542,1.073349876,64.41170405,11.55344688
170318418001004,35730,5352,4832,4832,7.394453642,1.107615894,79.59327086,11.92228339
170318418001011,108466,23080,26523,22320,4.08950722,1.034050179,44.01910832,11.13042829
170318418001012,147689,34378,31981,33108,4.618023201,1.038359309,49.70800944,11.17681139
170318418001013,193522,32976,44044,41612,4.393833439,0.792463712,47.29484989,8.530012081
170318418001015,235240,36694,33853,31919,6.948867161,1.149597418,74.79701582,12.37416896
170318418001016,29341,8867,8770,8814,3.345610034,1.006013161,36.0118622,10.8286402
170318418001017,85040,6075,31638,,2.687906947,,28.93240205,
170318418001018,78229,6483,39046,38846,2.003508682,0.16688977,21.56559726,1.796387306
170318418001019,125325,26620,22293,19857,5.621719822,1.340585184,60.51171461,14.42994504
170318418001022,,5723,,13100,,0.436870229,,4.702434033
170318418001026,12208,3400,3878,3878,3.14801444,0.876740588,33.88496002,9.43716121
170318418001028,149785,36903,30243,31203,4.952716331,1.182674743,53.31061786,12.73021046
170318418002002,81437,18680,17765,18561,4.584126091,1.006411292,49.34314382,10.83292566
170318418002003,104111,13086,13442,11228,7.745201607,1.165479159,83.36869215,12.54511866
170318418002004,161382,33331,31291,30535,5.157457416,1.091567054,55.5144335,11.74953504
170318418002005,88369,20105,25673,33292,3.442098703,0.603898835,37.05045804,6.500315755
170318418002006,28498,9930,9087,10075,3.136128535,0.98560794,33.75702114,10.60900014
170318418002007,59719,18224,16956,16956,3.521998113,1.074781788,37.9104885,11.56885987
170318418002008,88524,16326,18753,17580,4.720524716,0.928668942,50.81132704,9.996113602
170318418002012,11044,1642,2052,2052,5.382066277,0.800194932,57.9321042,8.61323027
170318418002013,130738,17766,21321,19436,6.131888748,0.914076971,66.00312959,9.839046861
170318418002014,114966,19989,22871,20891,5.026715054,0.956823513,54.10713383,10.29916701
170318418002015,34713,10913,16534,18134,2.099491956,0.601797728,22.59875306,6.477699622
170318418002016,41815,6148,9280,8054,4.505926724,0.763347405,48.50141249,8.216606622
170318418002017,58985,14086,15462,13572,3.814836373,1.03787209,41.06257465,11.17156701
170318418002018,55454,7615,7151,5927,7.75471962,1.28479838,83.47114323,13.82946062
170318418002019,138392,33866,34578,31388,4.00231361,1.078947368,43.0805637,11.61369782
170318418002020,27761,6583,5718,6706,4.855019237,0.981658217,52.25901464,10.56648565
170318418002021,101228,15048,18630,18834,5.433601718,0.798980567,58.48682731,8.600158951
170318418002022,60646,9402,21709,19361,2.793587913,0.485615412,30.06994298,5.227123047
170318418002023,112170,3326,6932,5442,16.18147721,0.611172363,174.1760461,6.578607398
170318418002024,29316,6807,10601,7961,2.765399491,0.855043336,29.7665252,9.203613837
170318418002025,21329,8622,9408,7056,2.267113095,1.221938776,24.40301277,13.15284518
170318418002026,51174,8556,6353,6353,8.055092082,1.346765308,86.70432691,14.49646737
170318418002028,72327,15243,14350,14350,5.040209059,1.062229965,54.25238215,11.43375311
170318418002029,107895,22777,15818,19337,6.821026678,1.177897295,73.42095173,12.67878643
170318418002030,94133,18859,21787,16953,4.32060403,1.112428479,46.50661475,11.97408565
170318418002031,114303,24943,23300,21881,4.905708155,1.13993876,52.80462584,12.27020397
170318418002032,124574,20332,33959,24171,3.668364793,0.841173307,39.48596701,9.054318018
170318418002033,111746,20593,12306,14716,9.080611084,1.399361239,97.74292632,15.06260551
170318418002034,33078,28962,10478,32314,3.156900172,0.896267872,33.98060527,9.647351232
170318418002035,945906,12836,24656,13948,38.36413043,0.920275308,412.948241,9.905765242
170318418002044,93688,14362,10103,9520,9.273285163,1.508613445,99.81685374,16.23858697
170318418002046,241749,33231,16961,,14.25322799,,153.4205353,
170318418002047,82741,12803,12573,11773,6.580847849,1.087488321,70.83568721,11.7056319
170318418002048,121101,23367,16989,24773,7.1282006,0.943244662,76.72734573,10.15300541
170318418002049,81658,10782,24183,24183,3.376669561,0.445850391,36.34618431,4.799095732
170318418002050,116063,21766,25042,17458,4.634733647,1.246763661,49.88787927,13.42005814
170318418002051,89756,27527,28870,25307,3.10897125,1.087722764,33.46470244,11.70815544
170318418002052,49855,11101,8446,15260,5.902794222,0.727457405,63.53717557,7.830289711
170318418002053,73997,11626,17833,11761,4.149442046,0.988521384,44.66424169,10.64036021
170318418002054,80126,14769,15682,14467,5.109424818,1.020875095,54.9974147,10.9886128
170318419001002,7175818,,630977,,11.37255082,,122.413171,
170318419001004,473737,106244,161625,161625,2.931087394,0.657348801,31.54997571,7.075646656
170318419001005,523759,48007,24975,24975,20.97133133,1.922202202,225.733629,20.69042122
170318419001012,4195760,223996,597274,597274,7.024849567,0.375030555,75.61488398,4.036797041
170318419001021,,10111,,1075476,,0.009401419,,0.10119607
170318419001036,493298,,161625,,3.052114462,,32.8527008,
170318419001053,2028579,104787,17163,17163,118.194896,6.105401154,1272.23982,65.71801937
170318419001055,5689967,263507,364295,364295,15.61911912,0.723334111,168.1228714,7.785906925
170318419001057,45806,41597,219359,,0.208817509,,2.24769393,
170318419001063,208155,7902,11183,11183,18.61352052,0.706608245,200.3543537,7.60587112
170318419001064,10002,14855,35131,21475,0.284705815,0.691734575,3.064549211,7.445772204
170318419002003,78240,,14660,,5.336971351,,57.44670625,
170318419002004,10479765,,64052,,163.6133922,,1761.120655,
170318419002018,376750,7483,23545,43442,16.00127416,0.172252659,172.2363557,1.854112986
170318419002019,1108900,17510,65700,65700,16.8782344,0.26651446,181.6758813,2.868739004
170318419002024,412624,17969,34917,8353,11.81728098,2.151203161,127.2002086,23.15536808
170318419002027,411775,39699,,24668,,1.609331928,,17.32271216
170318419002028,1184184,2151,252855,252855,4.683253248,0.008506852,50.41014012,0.09156703
170318419002029,573984,16438,21102,42087,27.20045493,0.390571911,292.7833863,4.204082867
170318419002039,127623,14204,10849,10849,11.76357268,1.309245092,126.622097,14.09260295
170318419002045,,3861,,7690,,0.502080624,,5.404353188
170318419002048,41134,7544,11838,14356,3.474742355,0.525494567,37.40183154,5.656378876
170318419002049,112712,11096,25196,25196,4.473408478,0.440387363,48.15138884,4.740292166
170318419002053,227779,24668,45948,45678,4.95732132,0.540041158,53.36018557,5.812957145
170318419002054,914695,69000,169210,162404,5.405679333,0.424866383,58.18627314,4.57322565
170318419002055,45336,2295,25393,25393,1.785373922,0.090379238,19.21761323,0.972834444
170318419002058,131476,11987,22633,23828,5.809039897,0.503063623,62.52801199,5.414934099
170318419002059,262657,19187,35477,29804,7.403585422,0.643772648,79.69156455,6.929514095
170318419002060,309960,27817,45553,42921,6.804381709,0.648097668,73.24178669,6.976068241
170318419002061,70027,5672,10684,9147,6.554380382,0.62009402,70.55079364,6.674639354
170318419002062,33875,2470,5658,5658,5.987097914,0.436550018,64.44461335,4.698987306
170318419002091,216550,15770,93693,81849,2.31127192,0.192671871,24.87833461,2.073903656
170318419002105,116277,1743,13287,13287,8.751185369,0.131180853,94.19701591,1.412019563
170318419002108,598739,72311,75785,75911,7.900494821,0.952576043,85.04025511,10.25344761
170318419002109,85331,6075,20053,16006,4.255273525,0.379545171,45.80340274,4.085391974
170318419002110,87844,8737,13949,17070,6.297512366,0.511833626,67.78588815,5.509333673
170318420001000,119236,25801,30609,29339,3.895455585,0.879409659,41.930353,9.46589087
170318420001001,190202,36092,39502,39502,4.814996709,0.913675257,51.82821555,9.83472285
170318420001002,89449,14805,13958,11766,6.408439605,1.258286588,68.97989951,13.54408995
170318420001003,198345,21019,60520,60520,3.277346332,0.347306675,35.27707751,3.738379552
170318420001005,145205,15771,25942,25942,5.597293963,0.607933081,60.24879674,6.543740046
170318420001006,477291,137797,15184,30224,31.43381191,4.559191371,338.3508811,49.07474862
170318420001008,205412,27372,48904,46504,4.200310813,0.58859453,45.21178878,6.335581515
170318420001010,226437,35189,50127,35962,4.517266144,0.978505089,48.62346904,10.53254565
170318420001011,193688,23985,47446,41467,4.082283016,0.578411749,43.9413476,6.225974932
170318420002000,400423,16092,31159,32859,12.85095799,0.489728841,138.3266201,5.271399647
170318420002001,,145690,,162760,,0.895121652,,9.635013417
170318420002013,,36128,,16670,,2.167246551,,23.32805777
170318420002014,112048,84128,11522,25776,9.724700573,3.263811297,104.6758509,35.13138755
170318420002015,26969,10042,14180,14180,1.90190409,0.708180536,20.47193406,7.62279513
170318421001000,381898,25624,29125,49163,13.11237768,0.521204971,141.1405195,5.610206034
170318421001001,58254,22686,17200,33256,3.386860465,0.682162617,36.45587834,7.342740463
170318421001003,119230,26220,26129,33552,4.56312909,0.781473534,49.1171339,8.411714731
170318421001004,273680,1911,70900,70900,3.860084626,0.026953456,41.54962301,0.290124706
170318421001006,95972,19603,17222,19196,5.572639647,1.021202334,59.98341977,10.99213517
170318421001007,145117,26723,27439,27439,5.288713146,0.973905755,56.92725903,10.48303881
170318421001008,40186,,16700,,2.406347305,,25.90171798,
170318421001009,1254797,88014,103024,22771,12.17965717,3.865179395,131.1007951,41.60446266
170318421001011,151887,28952,30978,28730,4.903060236,1.007727115,52.77612387,10.84708906
170318421001012,91570,14694,18020,20800,5.081576027,0.706442308,54.69765268,7.604084989
170318421001013,130501,31215,25864,25864,5.045661924,1.206889886,54.31107633,12.9908602
